ынӈин тъэче кивык ӄонпы ныралечетысӄэвӄэн ӄонпы	ы н ӈ и н т ъ э ч е к и в ы к ӄ о н п ы _ н ы р _ а е _ ч е _ т ы с ӄ _ э в ӄ э н ӄ о н п ы
тъэче кивкинэк вытку рэннин и’ӈкэлиӈэвъэнйыръын	т ъ э ч е к и в к и н э к в ы т к у р э н н и н _ и ’ _ ӈ _ к э _ и ӈ э в _ ъ э н й ы р ъ ы н
рырагтаннэнъым ивнин	р ы р а г т а н н э н ъ ы м и в н и н
аввэткынка нывакъотваӄэн	а в в э т к ы н к а н ы в а к ъ о т в а ӄ э н _
ӈэвъэнйыръын таӈванэ ымы нилюльэтгъэн	ӈ э в ъ э н й ы р ъ ы н т а ӈ в а н э _ ы м ы _ н и ю _ ь _ э т г ъ э н
имыръэнут нинэнэймэвӄин ӄутын ӄольым ӄырым ымыӈ э’нӄу лыӈыркын ынӈин нымкыче	и м ы р ъ э н у т н и н э н э й м э в ӄ и н ӄ у т ы н ӄ о _ ь _ ы м _ ӄ ы р ы м _ ы м ы ӈ э ’ н ӄ у ы ӈ _ ы р к ы н _ ы н ӈ и н _ н ы м к ы ч е _
гым матчьатгъа этъопэл	г ы м м а т ч ь а т г ъ а _ э т ъ о _ п э
тылгыръугъи	т ы г ы р ъ у г ъ и
ынык ӄача атчьатгъэ	ы н ы к ӄ а ч а а т ч ь а т г ъ э
гэлгыръулин	г э г ы р ъ у и н
ытръэч	ы т р ъ э ч
вапаӄат вапаӄат вапаӄат вапаӄат вапаӄат вапаӄат	в а п а ӄ а т в а _ п а ӄ а т в а _ п а ӄ а т в а _ п а ӄ а т в а _ п а ӄ а т в а _ п а ӄ а т
вапаӄат гымнин	в а п а ӄ а т г ы м н и н _
вапаӄат э’ми	в а п а ӄ а т э ’ м и _
вапаӄат уйӈэ	в а п а ӄ а т у й ӈ э _
уйӈэ	у й ӈ э
уйӈэ	у й ӈ э
уйӈэ	у й ӈ э
уйӈэ	у й ӈ э
ванныт рынныт ванныт рынныт ванныт рынныт ванныт рынныт ванныт рынныт ванныт рынныт ванныт рынныт ванныт рынныт	в а н н ы т р ы н н ы т в а н _ н ы т р ы н н ы т _ в а н _ н ы т р ы н н ы т _ в а н _ н ы т р ы н н ы т _ в а н _ н ы т р ы н н ы т _ в а н _ н ы т р ы н н ы т _ в а н _ н ы т р ы н н ы т _ в а н _ н ы т р ы н н ы т _
аны вай ӈавлыӄай мынрагтымык	а н ы в а й ӈ а в ы ӄ а й _ м ы н р а г т ы м ы к _
тыӈэлӄотна нэнатвыӄэн	т ы ӈ э ӄ о т н а _ н э н а т в ы ӄ э н
ӄоле итгъэт ӄынвэтэ ӈиръэ ӈэвысӄэтти элерэты натанат	ӄ о е и т г ъ э т ӄ ы н _ в э т э _ ӈ и р ъ э _ ӈ э в ы с ӄ э т т и э е р _ э т ы _ н а т _ а н а т
ӄол вэтгавӈавъым ӄол камэлгыӈав	ӄ о в э т г а в ӈ а в ъ ы м _ ӄ о _ к а м э г ы ӈ а в _
ынкы илирыкы нантыӈӈонатъым	ы н к ы и и р ы к ы _ н а н _ т ы ӈ ӈ о н а т ъ ы м _
ӄоры ӄолетъылёӈ иквъэтэ о’равэтльат эчвэра игыт мэтчимгъунӈээ’тэ	ӄ о р ы ӄ о е т _ ъ ы ё _ ӈ и к в ъ э т э о ’ р а в э т _ ь а т _ э ч в э р а и г ы т м э т ч и м г ъ _ у н _ ӈ э _ э ’ т э
этъым мыныгытынат мынривлынэт	э т ъ ы м м ы н ы г ы т ы н а т _ м ы н р _ и в ы н э т
ынпыначгын иквъиӈа амвынэ	ы н п ы н а ч г ы н и к в ъ и ӈ а а м _ в _ ы н э
камэлгыӈав ӄри ӄривлыгыткы	к а м э г ы ӈ а в ӄ _ р и ӄ р и в _ ы г ы т к ы
ынкъам вэтгавӈав виин ынкы опопы ӄээӄын нрэчимгъунӈэӈгъэн	ы н к ъ а м в э т г а в ӈ а в в и и н _ ы н к ы _ о п о п ы ӄ э э ӄ ы н _ н _ р э ч _ и м г ъ у н _ ӈ _ э ӈ г ъ э н
гымнан торывтатык нинэгичийгымэ вытвыттэ рымавыттэ ръэнут	г ы м н а н т о р ы в т _ а т ы к _ н и н э г и ч и й г ы м э _ в ы т в ы т т э р ы м а в ы т т э _ р ъ э н у т _
рымавыттэ’м нинэнръэлевивым ынкы гэвтыт лыгэвытвыттэ	р ы м а в ы т т э ’ м _ н и н э н р ъ э е в _ и в ы м ы н к ы г э в т ы т _ ы г _ э в ы т в ы т т э _
нэнапатэвым	н э н а п а т э в ы м
ынӄоры нинэлпиттивым	ы н ӄ о р ы н и н э п и т т _ и в _ ы м
ынӄоры виин уӄӄэмчыку ынӈин нинэнрэӄэвивым	ы н ӄ о р ы в и и н у ӄ ӄ э м ч ы к у ы н ӈ и н _ н и н э н _ р э ӄ _ э в _ и в _ ы м
чеэкэй нымэчвилетӄинъым	ч е э к э й н ы м э ч в и _ е т ӄ и н _ ъ ы м
нэнаталяйгым нинэкилитивым	н э н а т а я й г ы м н и н _ э к и и т и в _ ы м
ынӄоры нэмэ нинэнкувлюкэвивым	ы н ӄ о р ы н э м э н и н э н к у в _ ю _ к э в _ и в ы м
виин нинэнӄитэтивым ӄэтырачыко	в и и н н и н э н ӄ и т э т и в _ ы м _ ӄ э т ы р а ч ы к о
ынӄоры льэлеӈкы нэнагтойгым	ы н ӄ о р ы ь э е ӈ к ы _ н э н а г т _ о й г ы м
рыпонталгав нэнаталяморъэм нинэнумури рымытӄылгавкы	р ы п о н т а г а в _ н э н а т а я м о р ъ э м _ н и н э н у м у р и р ы м ы т ӄ ы г _ а в к ы
тэӄэмэӈ ынӈин вальын	т э ӄ э м э ӈ ы н ӈ и н в а ь ы н _
тан нивӄин эты танӈыӈавиӈын	т а н н и в ӄ и н э т ы т а н ӈ ы ӈ а в _ и ӈ ы н _
колё майӈылёльо	к о ё м а й ӈ ы ё _ ь о
нивӄин	н и в ӄ и н
люут ӈэвысӄэт чинит иквъи	ю ут ӈ э в ы с ӄ э т ч и н и т _ и к в ъ и
о’тчой вытку вулӄытви	о ’ т ч о й в ы т к у в у ӄ _ ы т в _ и _
мури ӈакалгын ынмынкав гым ынкъам ӄольым наташа канунникава	м у р и ӈ а к а г ы н _ ы н _ м ы н к а в г ы м _ ы н к ъ а м ӄ о ь _ ы м _ н _ а т а ш а _ к а н у н н и к а в а _
тэӈ тэӈкэлиткукы танӈынотагты нэнӈивмык	т э ӈ т э ӈ к э и т к у _ к ы _ т а н ӈ ы н о т а г т ы н э н ӈ и в м ы к
ынкъам акватыӈӈок нивӄинэт рэпкирӈытык танӈынотак ынӈэ ив ынӈэ ынӈэ аг агтывэ агтывэтгавыльаткэ	ы н к ъ а м а к в а т ы ӈ ӈ о к н и в ӄ и н э т р э п к и р ӈ ы т ы к _ т а н ӈ ы н _ отак _ ы н ӈ э _ и в _ ы н ӈ э ы н ӈ э _ а г _ _ а г т ы _ в э _ _ а г т ы в э т г а в ы _ ь а т к э
ӄыгитэ нымэйыӈӄинэтэ умкыт	ӄ ы г и т э н ы м э й ы ӈ ӄ и н э т э у м к ы т _
танӈынотак мытыпкирмыкъым	т а н ӈ ы н о т а к м ы т ы п к и р м ы к ъ ы м _
мытльунэт нымэйыӈӄинэт умкытэ	м ы т ь у н э т н ы м э й ы ӈ ӄ и н э т _ у м к ы т э
ӈакалгын гымнан тиквъэн ӄыгитэ нытэӈӄинэт въэгти	ӈ а к а г ы н г ы м н а н _ т и к в ъ э н ӄ ы г и т э _ н ы т э ӈ ӄ и н э т _ в ъ э г т и
мурыгрээн кэлиныгйивэтыльын нивӄин иа’мэ майӈывэтгавыркынэтык ынӄэн нэгитэркынитык	м у р ы г р э э н к э и н _ ы г й и в э т ы _ ь ы н н и в ӄ и н и а ’ м э м а й ӈ _ ы в э т г а в _ ы р к ы н э т ы к ы н ӄ э н _ н э г и т э р к ы н и т ы к
гымнанъым тиквъэн ванэ ӄивтык ынӄэнэ въэ въэгти энмэн тыльунэт	г ы м н а н ъ ы м т и к в ъ э н _ в а н э ӄ и в _ т ы к ы н ӄ э н _ э _ в ъ э в ъ э г т и _ э н м э н т _ ы _ ь _ у н э т _
нымӈылтэлӄэнат эмнуӈыльыт ынӄэн ынпыначгыт ынӄэнэ	н ы м ӈ ы т э ӄ э н а т э м н у ӈ ы _ ь ы т _ ы н ӄ э н ы н п ы н а ч г ы т ы н ӄ э н э _
ӄорагынрэтыльына а’ачек а’ачек ынӄэн гаӄэтывъэӈӈоленэ	ӄ о р а г ы н р э т ы ь _ ы н а а ’ а ч е к а ’ а ч е к ы н ӄ э н г а ӄ _ э т ы в ъ э ӈ ӈ о _ е н _ э _
нутэк ӄорагынрэтыльын ынӄэн	н у т э к ӄ о р а г ы н р э т ы _ ь ы н _ ы н ӄ э н
и’гэ нано наномаваквъан	и ’ г э н а н о н а н о м _ а в а _ к в ъ а н
ынӄэн и’гэ и’гэ ынӄэ наноно наномаваквъан	ы н ӄ э н и ’ г э и ’ г э ы н _ ӄ э _ н а н _ о н о _ н а н о м а в а _ к в ъ а н
и’гчыкуӈ ынкы гомавлен	и ’ г ч ы к у ӈ _ ы н к ы г о м а в е н _
ынӄэн ынӈин егтэ ег нэнъегтэлев	ы н ӄ э н ы н ӈ и н е г т э _ е г _ н э н _ ъ е г _ т э _ е в
ынӄэн нэнъегтэлев	ы н ӄ э н н э н ъ е г _ т э _ е в
чапаевна пэтька ивнин	ч а п а е в н а _ п э т ь к а и в н и н _
ытлён микынэ а’ляёран э’лерылгэ тивыркынин	ы т ё н м и к ы н э _ а ’ я ё _ р а н _ э ’ е р ы г э т и в _ ы р к ы н и н
ӄыныгйивэквынэ микынэ ынӄэна ынӈин рытыркынин	ӄ ы н ы г й и в э к в ы н э _ м и к ы н э ы н ӄ э н а ы н ӈ и н _ р ы т ы р к ы н и н _
пэтле пэтька рэсӄиквъим иквъиӈа	п э т е п э т ь _ к а р э с ӄ и к в ъ и _ м и к в ъ и ӈ а _
вынэ ӈан фурмановына	в ы н э ӈ а н ф у р _ м _ а н о _ в ы н а
иа’м гынан ынӈин ивыркын	и а ’ м г ы н а н ы н ӈ и н и в ы р к ы н _
таӈамынан а’ляёрайпы ӈыток кэгынмыт нинилгытэвӄинэт	т а ӈ а м ы н а н а ’ я ё р _ а й п ы _ ӈ ы т о к к э г ы н м ы т н и н _ и г ы т _ э в ӄ и н э т
мури мытъанэлёсӄэвмык ильъя гым ымы чаша	м у р и м ы т ъ а н э ё _ с ӄ э в _ м ы к и ь ъ я г ы м _ ы м ы ч а ш _ а _
мытынтымӈэвын ильъя ярак ӄача	м ы т ы н т ы м ӈ э в ы н и ь _ ъ я я р а к _ ӄ а ч а
вытку тыльуэ’нэ гэчеэмык ӄача тыльуэ’н	в ы т к у т ы ь _ у _ э ’ н э г э ч е э м ы к ӄ а ч а т _ ы ь _ у _ э ’ н
тыгитээ’н уйӈэ ильъяъым ынкъа тэючгын ги ганалгыма	т ы г и т э э ’ н у й ӈ э _ и ь ъ я _ ъ ы м _ ы н к ъ а т э ю ч г ы н г и _ г а н а г _ ы м а _
ӄытлыги мытнэрэтъэн ярак ӄача	ӄ ы т ы г и м ы т н _ э р э т ъ э н _ я р а к ӄ а ч а
ынӄо чаша гэпэлӄынтэлин гагтылен ильъя	ы н ӄ о ч а ш а _ г э п _ э ӄ ы н т э и н _ г а г т ы е н и ь _ ъ я
ынӄо мытылӄынмык ро рочгэтыы’м	ы н ӄ о м ы т ы ӄ ы н м ы к _ р о _ р о ч г э т ы ы ’ м _
ынӄо ынӄо мытъирмыкэ	ы н ӄ о ы н ӄ о м ы т ъ и р _ м ы к _ э _
ро ро роч рочгэты ынӄэн миӈкы нытваӄэн мургин	р о р о р о ч р о ч г э т ы _ ы н ӄ э н _ м и ӈ к ы _ н ы т в а ӄ э н _ м у р г и н _
мытымпэмыкэ мытчайпанмык	м ы т ы м п э м _ ы к э м ы т ч а й п а н м ы к
чаша ныкупрэгитэӄин	ч а ш а н ы к _ у п р э г и т э ӄ и н _
мури нычайоморэ	м у р и н ы ч а й о м о р э _
ынӄо чайоплыткокэ чашана тэйкынин гымнинэ орвыӄай ынӄэнэ	ы н ӄ о ч а й о п ы т к о к _ э _ ч а ш а н а т э й к ы н и н _ г ы м н и н э о р в _ ы ӄ а й _ ы н ӄ э н э _
нъанэлёморэ ынкъа орвыръараӄӄагтэ	н ъ а н э ё м о р э _ ы н к ъ а о р в ы р ъ _ а р а ӄ ӄ а г т э _
ынкы ныйымэтваӄэнатэ гыръоӈ ӄнут гыръоӈавыръэнутэт	ы н к ы н ы й ы м э т в а _ ӄ э н а т _ э г ы р ъ о ӈ ӄ н у т _ г ы р ъ о ӈ а в _ ы р ъ э н у т э т _
ынӄо ильъя гэннулин	ы н ӄ о и ь ъ я _ г э н _ н у и н
чинит гэнвылин орвыӄай ынӄэнэ	ч и н и т г э н в ы и н _ о р в _ ы ӄ а й ы н ӄ э н э _
ынӄо гэннулин	ы н ӄ о г э н н у и н _
ынӄо нэмэ мытчаёмык	ы н ӄ о н э м э м ы т ч а ё _ м ы к _
ынӄо вытку чаёплыткок ильъя ытри чаша гарагтыленат	ы н ӄ о в ы т к у ч а ё п _ ы т к о к _ и _ ь ъ я ы т р и _ ч а ш а _ г а р _ а г т ы е н а т _
тэленъеп колё ръилечитльэтлеэт таӈымльаляӈэт таӈымыльо нымнымытъым	т э е н ъ е п к о _ ё р ъ и е _ ч и т ь э т _ е э т т а ӈ ы м ь а я ӈ э т _ т а ӈ ы м ы ь о н ы м н ы м _ ы т ъ ы м
ынкъамэ ӄол нитӄинэт нымӈылтэлӄэнатэ таӈамалва вальын э’рагыргын нытваӄэнъымэ	ы н к ъ а м э ӄ о н и т ӄ и н э т _ н ы м ӈ ы т э ӄ э н а т _ э _ т а ӈ а м _ а в а в а ь ы н _ э ’ р а г ы р г ы н _ н ы т в а ӄ э н ъ ы м _ э
ӄол итгъэтэ тэленъеп нивӄээт гагтытантэйкыли гаканйыӈ	ӄ о и т г ъ э т э _ т _ э е н ъ е п н и в _ ӄ э э т г а г т _ ы т а н т э й к ы _ и г а к а н й ы ӈ
яноттыляк минринэтгъиӈэ гаканйыӈа	я н о т т ы я к м _ и н р и н э т г ъ и _ ӈ э г а к а н й ы ӈ а
ынӄэнэ гакоолгыле ынръама ръилельынъым	ы н ӄ э н э г а к о о г _ ы е ы н р ъ а м _ а р ъ и е _ ь ы н ъ ы м _
амгаканйыӈа яноттыляка пыкиргъиӈэ	а м г а к а н й _ ы ӈ а я н о т т ы я к а п ы к и р г ъ и _ ӈ э
таӈранъав орвоор нылеӄин	т а ӈ р а н ъ а в о р в о о р _ н ы е ӄ и н
тэӈлюӈымылельын тэӈэвыт ныви яноттыляк ӄача пыкиргъи нывилгъи	т э ӈ ю ӈ ы м _ ы е ь ы н т э ӈ э в ы т н ы в и _ я н о т т ы я _ к ӄ а ч а _ п ы к и р г ъ и н ы в и г ъ и _
этынвынъым пэ поӄытгагтыёлго ытръэч нылгыӄин чьэчеӈвыйичыку	э т ы н в ы н ъ ы м п э _ п о ӄ ы т г _ а г т ы _ ё г о ы т р ъ э ч н ы г ы ӄ и н ч ь э ч е ӈ _ в _ ы й и ч ы к у _
ӄытлыги гакоолгылен	ӄ ы т ы г и г а к о о г _ ы е н _
элгааткоӈӈок мургин рэмкын гъэраӄорлена	э г а а т к о ӈ ӈ о к _ м у р г и н р э м к ы н г ъ э р _ а ӄ _ о р _ е н а
гъэраӄорлен таӈымыльо гэетръулинэтэ ямганымгынымгыпы ям ян ян ямна гын нымнымгыпы	г ъ э р а ӄ о р _ е н т а ӈ ы м ы ь о г э е т _ р ъ у и н э т э _ я м г а н ы м _ г ы н ы м г ы п ы я м я н я н _ я м _ н а _ г ы н _ н ы м н ы м г ы п ы
лгинымкыӄин о’равэтльан гэетлин	г и н ы м к ы ӄ и н о ’ р _ а в э т ь а н г э е т _ и н
лгэгэчевкы гатваморэ	г э г э ч е в к ы г а т в а м о р э _
лгэн рэмкын нилюльэтӄинэ	г э н р э м к ы н н и _ ю _ ь _ э т ӄ и н э
чама ныръилеӄинэт	ч а м а н ы р ъ и е ӄ и н э т _
ныгэкэӈыльэтӄинэт чама нырачвыӈӄэнат чама нытэйкэвӄинэт	н ы г э к э ӈ ы ь _ э т ӄ и н э т ч а м а н ы р а ч в ы ӈ ӄ э н а т ч а м а н ы т э й к э в ӄ и н э т _
чама таӈнырэлӄыпатӄэнат	ч а м а т а ӈ н ы р э ӄ _ ы п _ а т ӄ э н а т
чама рэн йъа галгэтаранлен рэмкын	ч а м а р э н й ъ а _ г а г _ э т _ а р а н е н _ р э м к ы н
лгэнарагчельатӄэнат нылгитэӈычьэтӄин рэмкын	г э н а р а г ч е ь а т ӄ э н а т _ н ы г и т э ӈ ы ч ь э т ӄ и н р э м к ы н _
муриы’м нылгэлвавморэ милгынъюнэвкы	м у р и ы ’ м н ы г _ э в а в м о р э _ м и г ы н ъ ю н _ э в к ы
мургинэт уттыт гэлгийъэтитӄэтлинэт ӈэргэрык	м у р г и н э т у т т ы т г э г и й _ ъ э т _ и т ӄ _ э т и н э т ӈ э р г э р ы к
плыткукэ рэмкынэ клюбэты гэлгилӄытръулин ынкы	п ы т к у к э р э м к ы н э _ к ю _ б э т ы _ г э г и ӄ ы т р ъ у _ и н ы н к ы
рэмкын клюбык гаканчертлен	р э м к ы н к ю б _ ы к _ г а к а н ч е р т е н _
гым эмнуӈкы тъурэтгъэк	г ы м э м н у ӈ к ы т ъ ур _ э т г ъ э к _
гымнинэт ытльат гымнин ытлыгын ынкъам ытля гымнинэт ытльат ынкъам ытлыгыт чачча ныялгытӄэнатъым	г ы м н и н э т ы т ь а т _ г ы м н и н _ ы т ы г ы н ы н к ъ а м _ ы т _ я г ы м н и н э т _ ы т _ ь а т _ ы н к ъ а м _ ы т ы г ы т ч а ч _ ч а _ н ы я г ы т _ ӄ э н а т ъ ы м _
люут ёъоръогъэ	ю ут ё ъ _ о р ъ о г ъ э
ынӄо тылянвык нытваӄэн алвабригаден яратъым	ы н ӄ о т ы я н в ы к н ы т в а ӄ э н _ а в а _ б р и г а д е н _ я р а т _ ъ ы м
ынкы гым тъурэтгъэк алваярак	ы н к ы г ы м т ъ у р _ э т г ъ э к _ а в а _ я р а к
гэмэлетлин айвэ’м эргатыкъым	г э м э е т и н _ а й в э ’ м э р г а т ы к ъ ы м _
ытлыгэ тэйкынин яраӈы	ы т ы г э т э й к ы н и н я р а ӈ ы _
ынӄо мури ыммэмы мытрагтымык	ы н ӄ о м у р и ы м м э м ы _ м ы т р _ а г т _ ы м ы к
ынӄо мытъялгынмык пятельэпы	ы н ӄ о м ы т ъ я г ы н м ы к _ п _ я т е ь _ э п ы
нилгытэвивым нычайойгым ныӄамэтвайгым нэмэ нывийгым волӄытвэӄамэтвак роолӄыл	н и г ы т э в и в _ ы м н ы ч а й о й г ы м н ы ӄ а м э т в а _ й г ы м н э м э н ы в _ и й г ы м в о _ ӄ ы т в _ э ӄ а м э т в а _ к р о о ӄ ы
ынръам гэрэӄылин мургин ынпыӈэвыӈ тэӈэвыт рыгыткукинэт тут тынуттылеркыт тынутчиргъи	ы н р ъ а м г э р э ӄ ы _ и н _ м у р г и н ы н п ы ӈ э в ы ӈ т э ӈ _ э в ы т _ р ы г ы т к у к _ и н э т т у т _ т ы н у т т ы е р _ к ы т _ т ы н у т ч и р г ъ и
ыннэн тэӈыннэ ӄилгытэквынэт кэгынмыт рычвантоплыткок	ы н н э н т э ӈ ы н н э ӄ _ и г ы т _ э к в ы н э т _ к э г ы н м ы т р ы ч в а н т о _ п ы т к о к _
нинивӄин ӄылпыркын ӄылпигын	н и н и в ӄ и н ӄ ы п ы р к ы н ӄ ы п _ и г ы н _
э’тки вае тынанӄыпаатгъак эвниквичильэткэ опопы мэчынкы	э ’ т к и в а е т ы н а н _ ӄ ы п _ а а т г ъ а к _ э в н и к в и ч и ь _ э т к э о п о п ы м э ч ы н к ы
кинольыт ыныкит ӈан риӈэ’твэ риӈэ’твэъымэ	к и н о ь ы т ы н ы к и т _ ӈ а н р и ӈ э ’ т _ в э _ р и ӈ _ э ’ т в э ъ ы м _ э
ръэнут риӈэ’твыӄэгти ӈан нытваӄэнат аннушкано нылгыӄинэт	р ъ э н у т р и ӈ э ’ т в _ ы ӄ э г т и _ ӈ а н н ы т в а ӄ э н а т а н н у _ ш _ к _ а н о н ы г ы ӄ и н э т
ынӄоръым льэльэнры ӄынвэт льэленръугъи’м	ы н ӄ о р ъ ы м ь э ь _ э н р _ ы ӄ ы н в э т ь э е н _ р ъ у г ъ и _ ’ м
нутгыӄээтэ этъым пэлгома пэлгома чама нывинӄинэт	н у т г ы ӄ э э т э э т ъ ы м _ п э г о м а п э г _ о м а _ ч а м а н ы в и н _ ӄ и н э т
рэӄо каяку каюку нылгыӄинэ эчкимочльама	р э ӄ о к а я _ к у к а _ ю к у н ы г _ ы ӄ и н э э ч _ к и м о ч ь а м а _
муръим ӄолеёрочыко мытмэйӈэнмык гымнин ынинэльын рэнто нутэӈэвыт чакы кэйӈавыт гым якоӄай	м у р ъ и м ӄ о е ё _ р о ч _ ы к о м ы т м э й ӈ э н м ы к г ы м н и н _ ы н и н э ь ы н _ р э н _ т о н у т э ӈ э в ы т ч а к _ ы к э й ӈ _ а в ы т _ г ы м я к о _ ӄ а й
ӄутти нынтоӄэнат ынӄоръым	ӄ у т т и н ы н т о ӄ э н а т ы н ӄ о р ъ ы м
ынъэӄэйынъэмэ гымнинъым ынӄэн ынпычьэкык иниквъи	ы н ъ э ӄ э й ы н _ ъ э м э г ы м н и н ъ ы м ы н ӄ э н ы н п ы ч ь _ э к ы к и н и к в ъ и _
э’мъим ӄыччым э’тки э’тки тъэнӄэыччын ягмалеччо итык	э ’ м ъ и м ӄ ы ч ч ы м _ э ’ т к и э ’ т к и _ т ъ э н ӄ э _ ы ч _ ч ы н _ я г м а е ч _ ч о и т ы к
тымӈэӈырачьэтъым лиӈыткучьын нылеӄинъымэ ӈэвэӄ нынтовэрэнморэ ымыльо	т ы м ӈ э ӈ ы р а ч ь э т _ ъ ы м и ӈ ы т к у ч ь ы н н ы е _ ӄ и н ъ ы м э _ ӈ э в э ӄ н ы н т о в э р _ э н м _ о р э ы м ы ь о
нинэйӈэмури ӈэвэӄэ нытиӈэӈӈымури орвыт	н и н э й ӈ э м у р и ӈ э в э ӄ _ э н ы т и ӈ _ э ӈ ӈ ы м у р и _ о р в ы т
нинэтиӈэӈӈу нинэтиӈэӈӈымури орвыт	н и н э т и ӈ э ӈ ӈ у _ н и н э т и ӈ э ӈ ӈ ы м у р и _ о р в ы т
лыгэн ӈэнрильым у’рэӈэнри нылемури нымгутылемури ымъылёӈэт	ы г э н ӈ э н р и ь _ ы м у ’ р э ӈ э н р и _ н ы е м у р и н ы м _ г у _ т ы е _ м у р и ы м ъ ы ё ӈ э т _
ӈуттэлвъэм валёмгъэ	ӈ у т т э в ъ э м в а _ ё м г ъ э _
имлетгынтэвъыма амноӈэты рэмкына тэӈыръилельэтӄинэ гынтэвтылеӄинэт	и м е т г ы н т э в ъ ы м а _ а м н о ӈ э т ы р э м к ы н а т э ӈ _ ы р ъ _ и е ь _ э т ӄ и н э г ы н т э в т ы е ӄ и н э т _
наӄамэ э’йӈэвыткуркынитык винрэттумгъум	н а ӄ а м э э ’ й ӈ э в ы т к у р к ы н _ и т ы к в и н р э т _ т у м г ъ у м _
кабинак ӄыӈэлӄиквъима ы’ттъыёлвизьдиxодыкъыма	к а б ин а к ӄ ы ӈ _ э ӄ и к в ъ и м а _ ы ’ т т ъ ы ё в и з _ ь д и о д ы к ъ ы м а
ынӄорыӈ эквыйынрэпы люут мыттамкъым	ы н ӄ о р ы ӈ э к в ы й ы н р э п ы ю _ у т _ м ы т т а м _ к ъ ы м _
ытльатаӈ эмнуӈкы гэ гэнагтолен о	ы т ь а т а ӈ _ э м н у ӈ к ы г э г э н а г т о _ е н _ о _
ынӄорыӈ ытлыгынэ гатъылыӈӈолен ынӄэн	ы н ӄ о р ы ӈ ы т ы г ы н э _ г а т _ ъ ы ы ӈ ӈ о _ е н ы н ӄ э н
э’чуулгычыку люут ръэнут пэглягъэ	э ’ ч у у г ы ч ы к у _ ю у т р ъ э н у т п э г _ я г ъ э _
айвэ гым чит нъалегы нъанэлёсӄэвым	а й в э г ы м ч и т н ъ _ а е _ г ы _ н ъ _ а н э ё с ӄ э в _ ы м
алымъым чит нин нрычвойгымъым	а ы м ъ ы м ч и т _ н и н н р _ ы ч в _ о й г ы м _ ъ ы м
гагтылыляпэвым ынӄоръым	г а г т ы ы я п э в ы м _ ы н ӄ о р ъ ы м
о’ралвагты тывэтгаквъак	о ’ р а в а г т ы т ы в _ э т г а к в ъ а к
йынрысӄ мыткэӈкэленмык ӈайгыпы ынӄо мытръэт йынрысӄыткыната мытрагтытылякванмык	й ы н р ы с ӄ м ы т к э ӈ к э _ е н м ы к _ ӈ а й г ы п ы ы н ӄ о м ы т р ъ э т _ й ы н р _ ы с ӄ _ ы т к ы н а т а м ы т р _ а г т ы т ы я _ к в а н м ы к
наӄам мачгыргочаъымэ ӄаагтатыльын у’рэӈунрилы ааӄы’м ынӄэн йи га га гаканъёт нэна нэнарэӈатӄэнат ӈалвыльэты	н а ӄ а м м а ч г ы р г о ч а _ ъ ы м _ э ӄ а а г т а т ы ь ы н у ’ р _ э ӈ у н р и _ ы а а ӄ ы ’ м _ ы н ӄ э н й и г а _ га _ г а к а н ъёт _ н э н а _ н э н а р _ э ӈ а т ӄ э н а т _ ӈ а в _ ы ь э т ы
ы’мтъом ръэнут торыкагты мыльуэ’н ръэнут мытэйкыгъэн ръэнут мыныгйивэвын	ы ’ м т ъ о м р ъ э н у т _ т о р ы к а г т ы м ы ь _ у _ э ’ н _ р ъ э н у т м ы т э й к ы г ъ э н р ъ э н у т _ м ы н _ ы г й и в э в ы н _
онмальынъам ивнин о раӄычгатыркын	о н м а ь ы н ъ а м _ и в н и н о р а ӄ ы ч г а т _ ы р к ы н _
нан ярак ынӈин ӄитыркын ыныкит равъэчгатгъам миӈкыри мытрэнрэӄэквыт миӈкыри мытрэнтыгыт	н а н я р а к ы н ӈ и н ӄ и т ы р к ы н _ ы н ы к и т _ р а в _ ъ э ч _ г а т _ г ъ а м _ м и ӈ к ы р и м ы т р э н р э ӄ э к в ы т _ м и ӈ к ы р и _ м ы т р э н т ы г ы т
нанъяачьым люут лыгэмайӈыпэгляъэ янра иргъи ӄол нэмэ вальым	н а н ъ я а ч ь ы м ю _ у т ы г _ э м а й ӈ _ ы п э г я ъ э я н р а и р г ъ и ӄ о н э м э _ в а _ ь _ ы м _
нанъяачьым ынӄэн гыргочаткыныкъым янра	н а н ъ я а ч ь ы м ы н ӄ э н _ г ы р г о ч а т к ы н ы к ъ ы м _ я н р а _
ынӄэ нэгитээ’н эвын ынӄэн валыӈэ льоо	ы н ӄ э н э г и т э _ э ’ н э в ы н _ ы н ӄ э н в а ы ӈ э _ ь _ о о _
ытръэч ивнин титъэм рэрэн	ы т р ъ э ч и в н и н т и т ъ э м _ р э р _ э н _
ӄыгитъэм вае	ӄ ы г и т ъ э м в а е _
ы’ттъыгрына льунин ӈэвысӄэт итэй	ы ’ т т ъ ы г р ы н а ь _ у н и н ӈ э в ы с ӄ э т и т _ э й
эй йыӄӄэй ивкэ вулӄытви вайыкы мылёогъа	э й й ы ӄ ӄ э й и в к э в _ у ӄ _ ы т в _ и _ в а й ы к ы м ы ё о г ъ а _
чама мрэнэ нэлгинуюркыни нэлгинуйывмыкы	ч а м а м р э н э н э г _ и н у _ ю р к ы н _ и н э г и н у й ы в _ м ы к ы
